Station or stop,Name,Coordinate Latitude,Coordinate Longitude,Number of trains,Minutes of delay,geometry,route_ids
80916429,HAMBURG-HAUSBRUCH DB-GRENZE,53.471816,9.91231,66.943396,0.025157,POINT (9.91231 53.47182),1720.0
80082933,HAGEN-HALDEN,51.3827,7.521084,36.759542,8.90458,POINT (7.52108 51.38270),2800.0
80110809,FRANKFURT(MAIN)OST,50.113589,8.70936,45.528197,156.682288,POINT (8.70936 50.11359),3660.0
80230060,SCHKOPAU,51.389128,11.991864,18.782979,21.668085,POINT (11.99186 51.38913),6340.0
80101949,WENGERN OST,51.40142,7.350129,37.546713,9.958478,POINT (7.35013 51.40142),2144.0
80165357,BEUREN,51.377125,10.279079,13.482759,1.189655,POINT (10.27908 51.37712),6343.0
80043174,SCHWARZKOLLM,51.443162,14.136248,19.037915,21.587678,POINT (14.13625 51.44316),6207.0
80011007,HAMBURG-LOKSTEDT,53.603704,9.970445,29.455696,26.259494,POINT (9.97044 53.60370),1234.0
80297580,ZIMMERN (B GRUENSFELD),49.59631,9.790352,15.507937,0.0,POINT (9.79035 49.59631),4120.0
80339440,WEIDENTHAL GLATZ II,49.391589,8.03945,18.377358,2.181132,POINT (8.03945 49.39159),3280.0
80204057,EITENSHEIM,48.8168,11.320336,41.330189,0.0,POINT (11.32034 48.81680),5501.0
80254250,BILDSTOCK,49.337421,7.094253,30.811321,0.0,POINT (7.09425 49.33742),3511.0
80095265,GEIST,51.932684,7.621371,15.583851,1.565217,POINT (7.62137 51.93268),2931.0
80020628,NORDENDORF,48.59443,10.837299,41.587859,0.0,POINT (10.83730 48.59443),5300.0
80078832,BERLIN-KAROW,52.614654,13.46991,17.56962,21.329114,POINT (13.46991 52.61465),6500.0
80204222,INGOLSTADT HBF,48.7455,11.43852,72.514107,1114.009404,POINT (11.43852 48.74550),5851.0
80616508,UBSTADT-WEIHER (ABZW),49.164706,8.621991,16.45815,3.876652,POINT (8.62199 49.16471),4083.0
80043604,KLASDORF,52.022476,13.54535,14.2,0.0,POINT (13.54535 52.02248),6135.0
80020677,GERSTHOFEN,48.42425,10.861187,46.178125,13.2,POINT (10.86119 48.42425),5300.0
80290601,PLOCHINGEN,48.713802,9.41262,49.458621,181.827586,POINT (9.41262 48.71380),4701.0
80110072,GEISENHEIM,49.986612,7.96848,65.962457,13.03413,POINT (7.96848 49.98661),3507.0
80012336,BUCHHOLZ(NORDHEIDE),53.326624,9.87737,55.808777,56.39185,POINT (9.87737 53.32662),2200.0
80251033,MUEDEN (MOSEL),50.1854,7.340791,31.983553,4.690789,POINT (7.34079 50.18540),3010.0
80163352,BRETERNITZ,50.61741,11.4071,30.767442,5.94186,POINT (11.40710 50.61741),6383.0
80341032,KOELN BONNTOR MASTLAGER,50.920123,6.943812,38.924092,6.980198,POINT (6.94381 50.92012),2643.0
80231480,BITTERFELD,51.6249,12.31844,40.022082,95.791798,POINT (12.31844 51.62490),6411.0
80253484,FREMERSDORF,49.410054,6.64846,19.940767,0.0,POINT (6.64846 49.41005),3230.0
80031443,BERLIN-KAROW OST,52.607226,13.474104,21.822695,10.592199,POINT (13.47410 52.60723),6085.0
80060830,SVT,51.1582,14.9594,10.785714,3.714286,POINT (14.95940 51.15820),6212.0
80100040,LUENEN SUED,51.608736,7.51959,34.209459,24.266892,POINT (7.51959 51.60874),2900.0
80014191,SCHUBY,54.52164,9.475992,21.303249,0.0,POINT (9.47599 54.52164),1040.0
80082842,WERDOHL,51.26012,7.758828,25.324895,15.670886,POINT (7.75883 51.26012),2800.0
80226738,WINTERHAUSEN,49.709492,10.012446,65.071875,79.846875,POINT (10.01245 49.70949),5321.0
80190116,WEISSENTHURM,50.418183,7.452991,38.43038,5.167722,POINT (7.45299 50.41818),2630.0
80034868,CAPUTH-GELTOW,52.35019,12.98448,16.85098,0.0,POINT (12.98448 52.35019),6115.0
80135657,WUNSTORF,52.420748,9.457657,130.75,313.834375,POINT (9.45766 52.42075),1751.0
80290767,SALACH,48.69041,9.738124,35.404844,0.0,POINT (9.73812 48.69041),4700.0
80140673,WIESENTAL,49.225934,8.50339,75.3,0.0,POINT (8.50339 49.22593),4082.0
80229583,WERNFELD (HP),50.026116,9.726068,97.286604,0.0,POINT (9.72607 50.02612),5230.0
80031617,FANGSCHLEUSE,52.406712,13.825668,16.483146,42.865169,POINT (13.82567 52.40671),6153.0
80231258,NIEMBERG,51.552329,12.100097,27.324324,6.003861,POINT (12.10010 51.55233),6403.0
80143461,KOELN-WORRINGEN,51.054767,6.851918,36.680135,33.185185,POINT (6.85192 51.05477),2620.0
80113845,BRUCHENBRUECKEN,50.302144,8.7895,20.623318,2.426009,POINT (8.78950 50.30214),3900.0
80240044,BRUECKE,52.150651,11.663772,47.186916,14.376947,POINT (11.66377 52.15065),6408.0
80273268,GRABOW (MECKL),53.28347,11.564311,23.413559,5.230508,POINT (11.56431 53.28347),6100.0
80117028,DARMSTADT BERGSCHNEISE,49.897455,8.6329,37.007273,7.145455,POINT (8.63290 49.89746),3601.0
80294165,SPAICHINGEN,48.07271,8.737969,12.832487,10.954315,POINT (8.73797 48.07271),4600.0
80240275,MAGDEBURG-SUDENBURG,52.12473,11.596682,50.18239,319.77673,POINT (11.59668 52.12473),6876.0
80236786,LEIPZIG-RUECKMARSDORF,51.341791,12.283299,25.905724,2.73064,POINT (12.28330 51.34179),6367.0
80221861,FUERTH-UNTERFARRNBACH,49.4844,10.967177,25.5625,0.0,POINT (10.96718 49.48440),5900.0
80803189,MERING - SANKT AFRA,48.275023,10.970443,44.034483,0.0,POINT (10.97044 48.27502),5581.0
80112094,RUESSELSHEIM OPELWERK,49.98898,8.40074,22.763158,55.332237,POINT (8.40074 49.98898),3520.0
80139261,WALDHAUSEN,52.3464,9.76778,154.616822,115.937695,POINT (9.76778 52.34640),1753.0
80154179,LEIPZIG-CONNEWITZ,51.30071,12.385615,23.899614,8.007722,POINT (12.38561 51.30071),6362.0
80100347,DORTMUND-MENGEDE,51.568761,7.373604,22.862069,5.426332,POINT (7.37360 51.56876),2650.0
80253617,SAARLOUIS HBF,49.327783,6.75089,20.834586,28.954887,POINT (6.75089 49.32778),3230.0
80179614,BRETTEN,49.036843,8.69325,34.006369,35.729299,POINT (8.69325 49.03684),4130.0
80112474,STOCKSTADT (RHEIN),49.809688,8.472632,62.297806,6.253918,POINT (8.47263 49.80969),4010.0
80114025,BAD NAUHEIM,50.367909,8.749084,37.206294,25.944056,POINT (8.74908 50.36791),3900.0
80067090,RUPPERTSGRUEN,50.5758,12.1795,16.258242,0.357143,POINT (12.17950 50.57580),6362.0
80253658,VOELKLINGEN,49.250681,6.848745,31.48254,75.285714,POINT (6.84875 49.25068),3290.0
80117127,KLEIN-GERAU EICHMUEHLE,49.921666,8.505878,56.747604,1.549521,POINT (8.50588 49.92167),4010.0
80139246,UTBREMEN,53.096874,8.802206,17.482759,16.367816,POINT (8.80221 53.09687),2200.0
80200840,MUENCHEN-RIEM,48.139405,11.676604,39.741636,50.410781,POINT (11.67660 48.13940),5612.0
80135111,EMPELDE,52.34153,9.6701,22.28934,0.0,POINT (9.67010 52.34153),1760.0
80295238,WINTERBACH (B SCHORNDORF),48.798432,9.481102,11.117188,0.0,POINT (9.48110 48.79843),4710.0
80253963,SAARBRUECKEN GRENZE,49.217003,6.944239,11.46729,0.0,POINT (6.94424 49.21700),3231.0
80231019,DELITZSCH UNT BF AH,51.51365,12.353136,34.63754,7.090615,POINT (12.35314 51.51365),6835.0
80296459,ROIGHEIM,49.362,9.342743,14.983871,0.0,POINT (9.34274 49.36200),4900.0
80251371,SEHLEM (KR WITTLICH),49.906959,6.823537,31.943709,0.34106,POINT (6.82354 49.90696),3010.0
80294538,MAGSTADT,48.736111,8.96595,33.228571,0.0,POINT (8.96595 48.73611),4870.0
80031179,BERLIN-RUHLEBEN,52.530124,13.2236,14.911765,40.455882,POINT (13.22360 52.53012),6185.0
80116863,LOLLAR,50.647552,8.701993,26.426357,33.189922,POINT (8.70199 50.64755),3900.0
80194068,WEIDENTHAL,49.4161,7.999673,32.870662,20.659306,POINT (7.99967 49.41610),3280.0
80111757,KAHL (MAIN),50.0767,9.00638,28.595819,2.087108,POINT (9.00638 50.07670),3660.0
80112516,BIBLIS,49.689169,8.451332,60.194969,64.210692,POINT (8.45133 49.68917),4010.0
80060111,OBERVOGELGESANG (KR PIRNA),50.949769,13.98996,22.712903,1.619355,POINT (13.98996 50.94977),6240.0
80012427,SAGEHORN,53.082786,9.015555,36.582278,29.75,POINT (9.01556 53.08279),2200.0
80035626,HOHEN NEUENDORF WEST,52.672758,13.273293,18.225,4.35,POINT (13.27329 52.67276),6089.0
80643700,DORSFELD,50.88251,6.627547,23.513514,10.814189,POINT (6.62755 50.88251),2622.0
80200410,BURGKIRCHEN,48.167026,12.72815,22.429134,0.0,POINT (12.72815 48.16703),5725.0
80270579,LAAGE(MECKL),53.921195,12.339753,15.771863,8.212928,POINT (12.33975 53.92119),6325.0
80110486,LANGENSELBOLD,50.16309,9.057463,47.650943,17.773585,POINT (9.05746 50.16309),3600.0
80066977,SCHWEINSBURG-CULTEN,50.787898,12.369544,20.995935,3.577236,POINT (12.36954 50.78790),6362.0
80034314,DIEDERSDORF,52.345907,13.369759,30.288462,15.592949,POINT (13.36976 52.34591),6126.0
80042309,RASTATT INDUSTRIE-STAMMGL,48.841371,8.194285,10.0,0.333333,POINT (8.19429 48.84137),4242.0
80140236,MANNH RBF GR E,49.460143,8.509747,34.691548,305.650933,POINT (8.50975 49.46014),4051.0
80210435,BARNSTORF (HAN),52.708209,8.510841,32.846667,12.7,POINT (8.51084 52.70821),2200.0
80228858,GEMUENDEN ZOLLBERG,50.06241,9.680891,69.778816,14.672897,POINT (9.68089 50.06241),5212.0
80040535,KERKWITZ,51.910208,14.629445,14.882114,3.178862,POINT (14.62945 51.91021),6345.0
80113316,HEDDESHEIM/HIRSCHBERG,49.51099,8.63509,56.658228,38.240506,POINT (8.63509 49.51099),3601.0
80190496,BUDENHEIM,50.02677,8.174247,33.143333,2.69,POINT (8.17425 50.02677),3510.0
80102970,WESEL-FELDMARK,51.678,6.616256,32.294737,9.431579,POINT (6.61626 51.67800),2270.0
80231738,ZSCHORTAU,51.48328,12.361489,34.563107,1.411003,POINT (12.36149 51.48328),6411.0
80157107,DUISBURG-MUEHLENBERG,51.382762,6.674154,39.082237,28.615132,POINT (6.67415 51.38276),2505.0
80223289,HENFENFELD,49.501362,11.3879,11.511905,0.0,POINT (11.38790 49.50136),5904.0
80011791,WINSEN (LUHE),53.354535,10.207038,73.78125,32.509375,POINT (10.20704 53.35453),1720.0
80130179,WOLFSBURG HBF,52.42949,10.787747,24.460993,21.386525,POINT (10.78775 52.42949),6399.0
80141242,NECKARGERACH,49.39898,9.074679,11.058824,0.0,POINT (9.07468 49.39898),4111.0
80240317,DREILEBEN-DRACKENSTEDT,52.144783,11.342301,48.322884,21.172414,POINT (11.34230 52.14478),6110.0
80155416,KOELN-MUELHEIM,50.959519,7.01379,22.425781,11.402344,POINT (7.01379 50.95952),2660.0
80184820,KONZ,49.69593,6.573286,20.909722,4.489583,POINT (6.57329 49.69593),3230.0
80031625,HANGELSBERG,52.4019,13.92318,16.494382,4.202247,POINT (13.92318 52.40190),6153.0
80135558,HANNOVER MESSE/LAATZEN,52.316903,9.79389,91.53125,64.18125,POINT (9.79389 52.31690),1732.0
80151951,KOHLSCHEID,50.832392,6.075205,13.178744,5.956522,POINT (6.07521 50.83239),2550.0
80290833,GINGEN (FILS),48.661035,9.787813,35.245675,0.0,POINT (9.78781 48.66103),4700.0
80040139,RADDUSCH,51.81728,14.0341,13.0,0.0,POINT (14.03410 51.81728),6142.0
80240036,MAGDEBURG-ROTHENSEE,52.176543,11.652156,31.085324,205.924915,POINT (11.65216 52.17654),6408.0
80142398,BRUCHHAUSEN (B ETTLINGEN),48.92464,8.373484,41.795597,0.006289,POINT (8.37348 48.92464),4000.0
80034355,BIRKENGRUND,52.329302,13.276603,14.970874,6.92233,POINT (13.27660 52.32930),6132.0
80147934,VIERSEN-HELENABRUNN,51.233842,6.436942,27.080586,16.282051,POINT (6.43694 51.23384),2522.0
80042192,GROSSRAESCHEN,51.591485,14.014883,17.154545,13.718182,POINT (14.01488 51.59148),6193.0
80111807,HANAU-WILHELMSBAD,50.143958,8.883602,45.867508,4.050473,POINT (8.88360 50.14396),3660.0
80100693,BORGELN,51.59967,8.03218,17.631068,0.432039,POINT (8.03218 51.59967),2930.0
80297788,STERNENFELS METTERTAL,49.003449,8.875093,15.61809,3.125628,POINT (8.87509 49.00345),4080.0
80060095,KURORT RATHEN (KR PIRNA),50.95645,14.076516,22.787781,9.691318,POINT (14.07652 50.95645),6240.0
80180802,HATTINGEN (BADEN),47.922402,8.772917,13.025157,8.355346,POINT (8.77292 47.92240),4661.0
80143198,LAHR (SCHWARZW),48.3422,7.835652,52.565625,163.1,POINT (7.83565 48.34220),4000.0
80251405,SCHWEICH DB,49.831141,6.740325,32.444079,6.1875,POINT (6.74033 49.83114),3010.0
80254680,SAARBRUECKEN OST,49.2312,7.01986,13.57971,0.0,POINT (7.01986 49.23120),3254.0
80231654,RAGUHN,51.709428,12.270651,29.639871,0.041801,POINT (12.27065 51.70943),6411.0
80138248,BREMEN-HUCHTING,53.060871,8.724386,27.660377,0.0,POINT (8.72439 53.06087),1500.0
80290643,FAURNDAU,48.71081,9.616744,35.986111,0.0,POINT (9.61674 48.71081),4700.0
80341974,EMSDETTEN STADT,52.1564,7.548544,12.508929,3.0625,POINT (7.54854 52.15640),2931.0
80294017,NECKARHAUSEN (B HORB),48.399128,8.64577,12.698492,7.432161,POINT (8.64577 48.39913),4600.0
80240077,MOESER,52.219205,11.785616,19.454212,2.03663,POINT (11.78562 52.21921),6110.0
80035220,DALLGOW-DOEBERITZ,52.543622,13.058964,12.86875,0.0,POINT (13.05896 52.54362),6185.0
80040089,SCHOENWALDE (SPREEWALD),51.991396,13.776876,20.680851,0.0,POINT (13.77688 51.99140),6142.0
80062372,OSCHATZ,51.312835,13.111373,26.601911,8.06051,POINT (13.11137 51.31283),6363.0
80105007,BOENEN AUTOBAHN,51.6152,7.768966,37.339934,43.029703,POINT (7.76897 51.61520),2932.0
80136309,GARSSEN,52.67075,10.12201,66.454545,33.46395,POINT (10.12201 52.67075),1720.0
80140806,KARLSRUHE-RHEINBRUECKE,49.034753,8.317518,15.018868,10.127358,POINT (8.31752 49.03475),3443.0
80263491,ERGOLDSBACH,48.693829,12.201867,20.873874,0.0,POINT (12.20187 48.69383),5500.0
80208843,WEISSENFELS,51.204685,11.971089,32.768025,47.285266,POINT (11.97109 51.20468),6340.0
80154708,LEIPZIG-PLAGWITZ,51.327695,12.321809,17.589212,126.410788,POINT (12.32181 51.32769),6383.0
80056325,FLIEDEN,50.423015,9.577701,93.76947,137.595016,POINT (9.57770 50.42301),3825.0
80205617,OBERSCHLEISSHEIM,48.258024,11.559062,17.067416,4.089888,POINT (11.55906 48.25802),5500.0
80160507,SEEBERGEN,50.92912,10.7947,27.276596,8.319149,POINT (10.79470 50.92912),6340.0
80034082,BRUECK(MARK),52.1888,12.760224,16.814672,8.934363,POINT (12.76022 52.18880),6118.0
80130567,NORTHEIM(HAN),51.70365,9.986845,75.435737,18.079937,POINT (9.98685 51.70365),2975.0
80201780,KIEFERSFELDEN,47.613033,12.190525,20.29582,59.990354,POINT (12.19052 47.61303),5702.0
80270470,RIEKDAHL,54.08974,12.1794,15.005263,2.189474,POINT (12.17940 54.08974),6443.0
80304444,MACHERN UEST,51.358063,12.640231,26.341935,0.525806,POINT (12.64023 51.35806),6363.0
80297473,EUBIGHEIM,49.502282,9.538519,14.688623,2.808383,POINT (9.53852 49.50228),4120.0
80100016,HEESSEN,51.698186,7.817547,43.787338,17.5,POINT (7.81755 51.69819),2990.0
80112466,RIEDSTADT-GODDELAU,49.833963,8.489943,62.809375,42.675,POINT (8.48994 49.83396),4010.0
80040055,HALBE,52.109301,13.701953,20.921986,14.37234,POINT (13.70195 52.10930),6142.0
80100198,GLADBECK WEST,51.575638,6.97747,49.425606,370.456747,POINT (6.97747 51.57564),2251.0
80136929,GROSSBURGWEDEL,52.506528,9.858019,15.385321,0.0,POINT (9.85802 52.50653),1710.0
80117135,RAUSCHWALD,50.116145,8.949866,37.730337,39.475655,POINT (8.94987 50.11615),3600.0
80069898,ELMSHORN,53.755191,9.658954,26.997576,28.349091,POINT (9.65895 53.75519),1210.0
80140624,OFTERSHEIM,49.373659,8.5801,85.325,28.0875,POINT (8.58010 49.37366),4060.0
80236828,KOETZSCHAU,51.307795,12.12541,26.973333,2.04,POINT (12.12541 51.30779),6367.0
80254268,LANDSWEILER-REDEN,49.353051,7.120122,31.321875,10.484375,POINT (7.12012 49.35305),3511.0
80134155,EMMERKE,52.1635,9.86812,14.894231,0.0,POINT (9.86812 52.16350),1774.0
80135632,DEDENSEN-GUEMMER,52.40712,9.52062,130.7125,0.0,POINT (9.52062 52.40712),1750.0
80040576,PEITZ OST,51.843983,14.449335,16.492908,80.404255,POINT (14.44933 51.84398),6345.0
80137042,WESTERWALSEDE,53.031707,9.346825,24.42437,21.647059,POINT (9.34683 53.03171),1745.0
80051805,HOFGEISMAR,51.499818,9.396002,27.508065,15.483871,POINT (9.39600 51.49982),2550.0
80176560,ROHRBACH,49.965123,9.710453,25.451327,13.964602,POINT (9.71045 49.96512),5216.0
80136069,GUETERSLOH HBF,51.907031,8.385424,41.457516,36.323529,POINT (8.38542 51.90703),2990.0
80293993,HORB,48.4423,8.689189,12.606771,7.302083,POINT (8.68919 48.44230),4860.0
80078667,HERZOGENRATH NIEVELSTEIN,50.896945,6.077877,12.853403,0.0,POINT (6.07788 50.89695),2550.0
80270868,POELCHOW,54.011014,12.121214,12.621359,1.805825,POINT (12.12121 54.01101),6446.0
80031328,HENNIGSDORF NORD (HDO),52.66121,13.209348,18.162455,1.494585,POINT (13.20935 52.66121),6183.0
80221531,VILSHOFEN (NIEDERBAY) BERGER,48.646834,13.159989,21.0,0.424749,POINT (13.15999 48.64683),5830.0
80097345,MECKLENBECK,51.924685,7.572615,23.119342,13.530864,POINT (7.57261 51.92468),2265.0
80190330,ST GOAR,50.150039,7.714684,33.193333,2.623333,POINT (7.71468 50.15004),3507.0
80222034,NUERNBERG RBF,49.417162,11.084965,69.688889,844.336508,POINT (11.08497 49.41716),5951.0
80130237,LEIFERDE(B GIFHORN),52.456452,10.42974,16.323651,0.0,POINT (10.42974 52.45645),6107.0
80231688,GREPPIN,51.6475,12.297715,29.581994,6.672026,POINT (12.29772 51.64750),6411.0
80031898,FINKENHEERD KRAFTWERK,52.26461,14.5772,20.4,0.0,POINT (14.57720 52.26461),6153.0
80204487,REICHERTSHAUSEN(ILM),48.471447,11.51082,33.117834,35.312102,POINT (11.51082 48.47145),5501.0
80200816,GRUB (OBERBAY),48.164587,11.782621,17.149123,0.0,POINT (11.78262 48.16459),5600.0
80113415,DARMSTADT-KRANICHSTEIN,49.90796,8.680359,53.83737,68.567474,POINT (8.68036 49.90796),3557.0
80206011,LANDL (OBERBAY) ABZW,47.85043,12.15982,29.797945,3.438356,POINT (12.15982 47.85043),5704.0
80197798,WERLAU,50.1686,7.68655,33.323333,24.686667,POINT (7.68655 50.16860),3507.0
80100404,GELSENKIRCHEN ZOO,51.5377,7.110146,54.948882,76.230032,POINT (7.11015 51.53770),2153.0
80142364,BIETIGHEIM (BADEN),48.91157,8.2589,25.339041,0.0,POINT (8.25890 48.91157),4020.0
80190611,OPPENHEIM,49.8581,8.358555,19.206278,5.488789,POINT (8.35856 49.85810),3522.0
80035238,WUSTERMARK RBF,52.547081,12.989519,12.882911,33.892405,POINT (12.98952 52.54708),6185.0
80204065,GAIMERSHEIM,48.800255,11.370453,41.707547,20.091195,POINT (11.37045 48.80025),5501.0
80338160,DRESDEN-NIEDERSEDLITZ GUETERANLAGE (DHD),50.999121,13.831369,24.890323,4.993548,POINT (13.83137 50.99912),6240.0
80105536,HOHENSYBURG,51.4148,7.4889,35.659164,46.128617,POINT (7.48890 51.41480),2844.0
80107755,KASSEL-WILHELMSHOEHE,51.31328,9.446881,97.569182,166.877358,POINT (9.44688 51.31328),3913.0
80609776,APPENWEIER HP,48.540526,7.971575,12.251748,0.818182,POINT (7.97157 48.54053),4280.0
80115741,NIEDERSCHELD (DILLKR) SUED,50.717685,8.303276,21.188679,2.051887,POINT (8.30328 50.71769),2651.0
80225458,HIMMELSTADT,49.92483,9.808251,97.448598,0.0,POINT (9.80825 49.92483),5200.0
80233916,REUSSEN,51.503192,12.134345,11.692308,2.461538,POINT (12.13434 51.50319),6345.0
80280875,WAREN (MUERITZ),53.524045,12.6802,15.384298,10.301653,POINT (12.68020 53.52405),6935.0
80152363,RHEYDT-ODENKIRCHEN,51.13892,6.446767,19.895652,18.891304,POINT (6.44677 51.13892),2611.0
80210484,SYKE,52.916363,8.81081,32.753333,10.28,POINT (8.81081 52.91636),2200.0
80374843,KARLSRUHE RHEINBRUECKE RAFFINERIEN,49.005727,8.360514,12.442177,0.22449,POINT (8.36051 49.00573),4220.0
80151167,KREFELD FORSTHAUS,51.303241,6.503076,19.720472,2.956693,POINT (6.50308 51.30324),2520.0
80140921,HELMSHEIM,49.085552,8.651446,33.193651,0.0,POINT (8.65145 49.08555),4130.0
80055079,LIPPOLDSHAUSEN,51.408924,9.721197,27.757991,3.031963,POINT (9.72120 51.40892),6343.0
80137448,ETELSEN,52.99991,9.124236,49.613208,17.63522,POINT (9.12424 52.99991),1740.0
80220582,EBENSFELD,50.068944,10.954759,26.511905,0.0,POINT (10.95476 50.06894),5100.0
80137778,LUEBBERSTEDT,53.3449,8.786238,34.675079,9.842271,POINT (8.78624 53.34490),1740.0
80116848,FRONHAUSEN (LAHN),50.70626,8.69917,26.390625,2.097656,POINT (8.69917 50.70626),3900.0
80060038,SCHMILKA-HIRSCHMUEHLE,50.889918,14.228548,13.017316,10.450216,POINT (14.22855 50.88992),6240.0
80270454,VOLLRATHSRUHE,53.645049,12.495735,13.995968,1.076613,POINT (12.49573 53.64505),6325.0
80040121,LUEBBENAU (SPREEWALD),51.863826,13.962682,21.115942,32.815217,POINT (13.96268 51.86383),6193.0
80143529,FREIBURG(BREISG)GBF,48.017129,7.84691,43.352201,52.037736,POINT (7.84691 48.01713),4313.0
80132415,BRAUNSCHWEIG HBF,52.252031,10.539683,61.7375,52.334375,POINT (10.53968 52.25203),1912.0
80260570,MARKTLEUTHEN,50.131341,12.013879,15.970238,2.839286,POINT (12.01388 50.13134),5050.0
80250977,LEHMEN,50.28481,7.455229,31.672185,1.884106,POINT (7.45523 50.28481),3010.0
80137794,LUNESTEDT,53.43898,8.735534,34.637224,0.0,POINT (8.73553 53.43898),1740.0
80134460,BAD PYRMONT,51.97578,9.273559,20.612676,14.739437,POINT (9.27356 51.97578),1760.0
80102756,WESEL,51.657702,6.628231,33.678201,46.152249,POINT (6.62823 51.65770),2270.0
80112433,GROSS GERAU-DORNBERG,49.91342,8.495187,62.821875,109.30625,POINT (8.49519 49.91342),4010.0
80845255,GROSSHERINGEN GHS,51.099994,11.672298,18.99375,4.28125,POINT (11.67230 51.09999),6340.0
80273276,LUDWIGSLUST,53.33598,11.496,24.006734,157.195286,POINT (11.49600 53.33598),6935.0
80142349,FORCHHEIM(B KARLSRUHE),48.966005,8.339116,25.920962,8.780069,POINT (8.33912 48.96601),4020.0
80296368,BAD FRIEDRICHSHALL-KOCHENDORF,49.218857,9.211654,39.734694,0.0,POINT (9.21165 49.21886),4900.0
80221614,BAIERSDORF,49.657222,11.037064,24.726141,11.091286,POINT (11.03706 49.65722),5900.0
80160754,WUTHA,50.95779,10.397523,27.432143,19.6,POINT (10.39752 50.95779),6340.0
80051839,ESPENAU-MOENCHEHOF,51.39064,9.454709,27.436,7.84,POINT (9.45471 51.39064),2550.0
80159335,BAD ENDORF (OBERBAY),47.905695,12.301749,23.99654,13.871972,POINT (12.30175 47.90570),5705.0
80099325,SOEST,51.578472,8.10561,21.649789,22.628692,POINT (8.10561 51.57847),2930.0
80147124,MANNHEIM ZIEHBRUNNEN,49.430685,8.569438,73.26875,34.70625,POINT (8.56944 49.43068),4062.0
80337766,BULLAY DB,50.05391,7.134981,32.656766,9.280528,POINT (7.13498 50.05391),3010.0
80104349,DUISBURG-HOCHFELD SUED ABZW,51.409587,6.758282,27.909091,24.923077,POINT (6.75828 51.40959),2505.0
80051748,HOFGEISMAR-HUEMME,51.54436,9.40316,27.408,4.924,POINT (9.40316 51.54436),2550.0
80134973,ALGERMISSEN,52.252525,9.96779,11.961905,2.647619,POINT (9.96779 52.25252),1770.0
80146597,NEUSTADT (WEINSTR)-BOEBIG,49.353843,8.15882,29.285714,10.631746,POINT (8.15882 49.35384),3436.0
80375469,SAARLOUIS VERZINKEREI BECKER,49.321121,6.771612,19.515152,4.268939,POINT (6.77161 49.32112),3230.0
80081844,LEICHLINGEN,51.107425,7.006082,20.427273,6.031818,POINT (7.00608 51.10742),2730.0
80130278,DOLLBERGEN,52.417415,10.183077,28.614035,19.480702,POINT (10.18308 52.41741),6107.0
80021006,OFFINGEN,48.481843,10.376,27.261261,3.509009,POINT (10.37600 48.48184),5302.0
80130641,GODENAU,52.012547,9.790744,80.071875,21.6,POINT (9.79074 52.01255),1732.0
